month,day,hour,carbon_intensity,cfe_percentage,Country,year
1,28,17,327.33,36.12,Italy,2022
1,28,18,325.58,35.54,Italy,2022
1,28,19,335.91,32.53,Italy,2022
1,28,20,337.58,32.89,Italy,2022
1,28,21,340.71,32.97,Italy,2022
1,28,22,340.96,32.98,Italy,2022
1,28,23,299.95,43.42,Italy,2022
1,29,0,296.31,44.21,Italy,2022
1,29,1,286.56,47.27,Italy,2022
1,29,2,283.45,48.0,Italy,2022
1,29,3,288.23,47.07,Italy,2022
1,29,4,291.13,45.78,Italy,2022
1,29,5,286.61,45.87,Italy,2022
1,29,6,281.24,46.52,Italy,2022
1,29,7,252.34,51.78,Italy,2022
1,29,8,238.37,54.19,Italy,2022
1,29,9,237.44,53.87,Italy,2022
1,29,10,234.91,54.89,Italy,2022
1,29,11,229.71,55.31,Italy,2022
1,29,12,234.72,55.03,Italy,2022
1,29,13,230.67,56.67,Italy,2022
1,29,14,259.58,50.06,Italy,2022
1,29,15,294.27,41.72,Italy,2022
1,29,16,302.18,41.24,Italy,2022
1,29,17,292.6,42.89,Italy,2022
1,29,18,291.79,43.08,Italy,2022
1,29,19,310.79,38.68,Italy,2022
1,29,20,323.59,35.1,Italy,2022
1,29,21,336.15,32.88,Italy,2022
1,29,22,344.19,32.1,Italy,2022
1,29,23,331.96,36.96,Italy,2022
1,30,0,338.72,36.06,Italy,2022
1,30,1,350.53,33.93,Italy,2022
1,30,2,339.38,37.01,Italy,2022
1,30,3,329.76,39.04,Italy,2022
1,30,4,334.98,37.48,Italy,2022
1,30,5,325.99,38.55,Italy,2022
1,30,6,323.27,38.49,Italy,2022
1,30,7,305.51,42.01,Italy,2022
1,30,8,284.87,45.73,Italy,2022
1,30,9,268.85,49.25,Italy,2022
1,30,10,257.51,51.49,Italy,2022
1,30,11,251.54,52.27,Italy,2022
1,30,12,245.13,52.8,Italy,2022
1,30,13,249.3,51.87,Italy,2022
1,30,14,279.47,46.37,Italy,2022
1,30,15,305.39,40.88,Italy,2022
1,30,16,315.52,39.7,Italy,2022
1,30,17,313.42,42.82,Italy,2022
1,30,18,315.75,42.49,Italy,2022
1,30,19,320.94,41.39,Italy,2022
1,30,20,326.44,37.76,Italy,2022
1,30,21,337.79,34.39,Italy,2022
1,30,22,342.63,34.46,Italy,2022
1,30,23,345.94,34.67,Italy,2022
1,31,0,353.21,34.81,Italy,2022
1,31,1,341.39,38.49,Italy,2022
1,31,2,340.4,38.23,Italy,2022
1,31,3,345.96,37.1,Italy,2022
1,31,4,352.14,34.11,Italy,2022
1,31,5,349.93,31.12,Italy,2022
1,31,6,338.92,32.45,Italy,2022
1,31,7,331.91,34.11,Italy,2022
1,31,8,318.92,35.76,Italy,2022
1,31,9,312.52,37.07,Italy,2022
1,31,10,303.29,38.84,Italy,2022
1,31,11,301.78,38.38,Italy,2022
1,31,12,296.98,40.22,Italy,2022
1,31,13,299.38,39.67,Italy,2022
1,31,14,310.04,37.16,Italy,2022
1,31,15,312.92,36.19,Italy,2022
1,31,16,318.51,35.46,Italy,2022
1,31,17,319.66,35.25,Italy,2022
1,31,18,331.52,32.51,Italy,2022
1,31,19,349.3,29.01,Italy,2022
1,31,20,348.92,29.6,Italy,2022
1,31,21,348.1,30.62,Italy,2022
1,31,22,335.29,34.85,Italy,2022
1,31,23,325.0,38.38,Italy,2022
2,1,0,309.57,41.6,Italy,2022
2,1,1,308.13,41.08,Italy,2022
2,1,2,302.99,42.82,Italy,2022
2,1,3,299.69,43.09,Italy,2022
2,1,4,308.29,40.15,Italy,2022
2,1,5,317.26,37.03,Italy,2022
2,1,6,315.74,37.53,Italy,2022
2,1,7,292.95,42.7,Italy,2022
2,1,8,275.88,45.77,Italy,2022
2,1,9,268.96,47.1,Italy,2022
2,1,10,267.05,46.62,Italy,2022
2,1,11,275.34,44.39,Italy,2022
2,1,12,281.2,43.71,Italy,2022
2,1,13,285.63,43.05,Italy,2022
2,1,14,291.1,41.92,Italy,2022
2,1,15,307.72,38.49,Italy,2022
2,1,16,309.4,38.98,Italy,2022
2,1,17,302.69,39.31,Italy,2022
2,1,18,298.4,39.44,Italy,2022
2,1,19,312.03,36.38,Italy,2022
2,1,20,327.72,33.1,Italy,2022
2,1,21,335.32,32.59,Italy,2022
2,1,22,342.89,32.36,Italy,2022
2,1,23,319.69,37.21,Italy,2022
2,2,0,316.12,38.32,Italy,2022
2,2,1,318.67,37.97,Italy,2022
2,2,2,323.83,36.97,Italy,2022
2,2,3,328.28,36.3,Italy,2022
2,2,4,354.2,29.83,Italy,2022
2,2,5,360.41,26.65,Italy,2022
2,2,6,345.64,29.17,Italy,2022
2,2,7,319.68,36.7,Italy,2022
2,2,8,300.63,39.21,Italy,2022
2,2,9,296.82,39.78,Italy,2022
2,2,10,293.0,40.27,Italy,2022
2,2,11,289.06,40.82,Italy,2022
2,2,12,290.78,40.44,Italy,2022
2,2,13,305.17,37.9,Italy,2022
2,2,14,322.21,34.35,Italy,2022
2,2,15,341.73,30.51,Italy,2022
2,2,16,348.25,30.72,Italy,2022
2,2,17,343.28,31.38,Italy,2022
2,2,18,349.82,29.77,Italy,2022
2,2,19,360.49,26.54,Italy,2022
2,2,20,362.86,26.54,Italy,2022
2,2,21,370.71,25.73,Italy,2022
2,2,22,365.25,28.12,Italy,2022
2,2,23,355.2,32.33,Italy,2022
2,3,0,334.38,38.29,Italy,2022
2,3,1,339.2,37.59,Italy,2022
2,3,2,334.12,38.88,Italy,2022
2,3,3,336.89,38.04,Italy,2022
2,3,4,346.07,34.81,Italy,2022
2,3,5,364.59,28.06,Italy,2022
2,3,6,364.07,26.47,Italy,2022
2,3,7,337.05,32.97,Italy,2022
2,3,8,314.73,37.11,Italy,2022
2,3,9,304.47,39.12,Italy,2022
2,3,10,301.23,39.66,Italy,2022
2,3,11,306.88,38.33,Italy,2022
2,3,12,308.49,37.81,Italy,2022
2,3,13,322.48,34.81,Italy,2022
2,3,14,344.45,29.99,Italy,2022
2,3,15,359.67,27.69,Italy,2022
2,3,16,358.77,27.85,Italy,2022
2,3,17,357.85,29.17,Italy,2022
2,3,18,359.76,28.5,Italy,2022
2,3,19,371.9,25.43,Italy,2022
2,3,20,388.9,22.23,Italy,2022
2,3,21,386.95,23.13,Italy,2022
2,3,22,386.74,23.23,Italy,2022
2,3,23,368.33,30.23,Italy,2022
2,4,0,359.4,32.69,Italy,2022
2,4,1,359.86,33.0,Italy,2022
2,4,2,362.46,32.3,Italy,2022
2,4,3,355.31,32.77,Italy,2022
2,4,4,354.55,31.52,Italy,2022
2,4,5,362.81,27.92,Italy,2022
2,4,6,345.27,31.32,Italy,2022
2,4,7,325.81,35.46,Italy,2022
2,4,8,323.18,36.19,Italy,2022
2,4,9,312.44,38.64,Italy,2022
2,4,10,305.87,39.53,Italy,2022
2,4,11,307.83,39.05,Italy,2022
2,4,12,311.22,38.22,Italy,2022
2,4,13,322.17,35.65,Italy,2022
2,4,14,339.14,33.29,Italy,2022
2,4,15,345.74,30.7,Italy,2022
2,4,16,347.92,30.32,Italy,2022
2,4,17,341.29,32.63,Italy,2022
2,4,18,340.97,33.1,Italy,2022
2,4,19,350.48,29.27,Italy,2022
2,4,20,360.41,26.9,Italy,2022
2,4,21,357.81,28.04,Italy,2022
2,4,22,357.41,28.52,Italy,2022
2,4,23,340.61,34.34,Italy,2022
2,5,0,344.19,34.85,Italy,2022
2,5,1,344.91,35.33,Italy,2022
2,5,2,344.62,36.08,Italy,2022
2,5,3,350.79,34.5,Italy,2022
2,5,4,360.68,31.37,Italy,2022
2,5,5,361.32,29.71,Italy,2022
2,5,6,352.74,31.43,Italy,2022
2,5,7,332.88,35.17,Italy,2022
2,5,8,315.18,38.63,Italy,2022
2,5,9,304.61,40.51,Italy,2022
2,5,10,309.37,39.12,Italy,2022
2,5,11,303.08,40.87,Italy,2022
2,5,12,312.77,39.52,Italy,2022
2,5,13,309.91,39.96,Italy,2022
2,5,14,334.3,34.18,Italy,2022
2,5,15,360.49,28.85,Italy,2022
2,5,16,349.4,30.61,Italy,2022
2,5,17,336.01,35.3,Italy,2022
2,5,18,335.97,35.87,Italy,2022
2,5,19,350.86,31.38,Italy,2022
2,5,20,349.66,32.0,Italy,2022
2,5,21,355.96,30.12,Italy,2022
2,5,22,357.85,30.59,Italy,2022
2,5,23,340.71,37.88,Italy,2022
2,6,0,339.01,37.99,Italy,2022
2,6,1,345.2,37.26,Italy,2022
2,6,2,349.44,36.57,Italy,2022
2,6,3,350.77,36.1,Italy,2022
2,6,4,355.51,35.57,Italy,2022
2,6,5,355.93,35.53,Italy,2022
2,6,6,344.86,38.17,Italy,2022
2,6,7,323.43,43.11,Italy,2022
2,6,8,303.42,45.44,Italy,2022
2,6,9,295.54,45.73,Italy,2022
2,6,10,289.24,46.99,Italy,2022
2,6,11,281.12,48.03,Italy,2022
2,6,12,276.49,50.17,Italy,2022
2,6,13,282.24,49.12,Italy,2022
2,6,14,298.22,44.31,Italy,2022
2,6,15,312.82,41.56,Italy,2022
2,6,16,319.31,39.93,Italy,2022
2,6,17,298.48,44.84,Italy,2022
2,6,18,300.93,43.01,Italy,2022
2,6,19,309.33,38.34,Italy,2022
2,6,20,312.66,36.45,Italy,2022
2,6,21,298.38,40.05,Italy,2022
2,6,22,281.78,44.3,Italy,2022
2,6,23,266.84,49.41,Italy,2022
2,7,0,252.73,52.93,Italy,2022
2,7,1,234.8,55.92,Italy,2022
2,7,2,231.1,56.15,Italy,2022
2,7,3,242.31,54.18,Italy,2022
2,7,4,274.99,46.45,Italy,2022
2,7,5,294.7,41.33,Italy,2022
2,7,6,301.27,42.03,Italy,2022
2,7,7,281.83,45.69,Italy,2022
2,7,8,271.19,47.2,Italy,2022
2,7,9,263.25,48.16,Italy,2022
2,7,10,256.18,49.33,Italy,2022
2,7,11,252.17,48.59,Italy,2022
2,7,12,247.25,49.42,Italy,2022
2,7,13,258.33,47.11,Italy,2022
2,7,14,275.09,44.13,Italy,2022
2,7,15,284.91,41.79,Italy,2022
2,7,16,294.38,39.82,Italy,2022
2,7,17,300.53,40.86,Italy,2022
2,7,18,310.37,39.13,Italy,2022
2,7,19,316.87,37.32,Italy,2022
2,7,20,319.46,36.48,Italy,2022
2,7,21,320.25,36.26,Italy,2022
2,7,22,308.75,39.87,Italy,2022
2,7,23,283.27,47.94,Italy,2022
2,8,0,276.17,48.87,Italy,2022
2,8,1,277.76,48.79,Italy,2022
2,8,2,286.94,48.01,Italy,2022
2,8,3,304.15,44.24,Italy,2022
2,8,4,320.52,40.44,Italy,2022
2,8,5,329.71,36.99,Italy,2022
2,8,6,312.94,40.16,Italy,2022
2,8,7,285.55,46.05,Italy,2022
2,8,8,261.51,48.96,Italy,2022
2,8,9,248.18,50.98,Italy,2022
2,8,10,243.22,52.02,Italy,2022
2,8,11,237.5,53.3,Italy,2022
2,8,12,239.7,53.02,Italy,2022
2,8,13,253.39,50.06,Italy,2022
2,8,14,269.32,46.42,Italy,2022
2,8,15,304.79,39.93,Italy,2022
2,8,16,329.28,35.35,Italy,2022
2,8,17,323.37,37.48,Italy,2022
2,8,18,335.27,35.18,Italy,2022
2,8,19,345.52,32.5,Italy,2022
2,8,20,359.51,29.3,Italy,2022
2,8,21,374.6,26.4,Italy,2022
2,8,22,379.08,25.42,Italy,2022
2,8,23,373.46,28.98,Italy,2022
2,9,0,368.53,30.32,Italy,2022
2,9,1,356.39,33.35,Italy,2022
2,9,2,360.56,32.68,Italy,2022
2,9,3,368.57,31.31,Italy,2022
2,9,4,385.71,26.98,Italy,2022
2,9,5,382.6,25.2,Italy,2022
2,9,6,365.35,29.65,Italy,2022
2,9,7,336.97,35.55,Italy,2022
2,9,8,320.25,38.41,Italy,2022
2,9,9,310.7,39.18,Italy,2022
2,9,10,305.95,40.49,Italy,2022
2,9,11,297.2,42.77,Italy,2022
2,9,12,299.34,42.44,Italy,2022
2,9,13,312.85,39.3,Italy,2022
2,9,14,326.27,36.53,Italy,2022
2,9,15,354.18,30.51,Italy,2022
2,9,16,361.01,30.25,Italy,2022
2,9,17,352.36,31.97,Italy,2022
2,9,18,352.72,32.14,Italy,2022
2,9,19,368.05,28.23,Italy,2022
2,9,20,388.06,23.66,Italy,2022
2,9,21,397.16,22.83,Italy,2022
2,9,22,397.37,23.25,Italy,2022
2,9,23,392.72,27.97,Italy,2022
2,10,0,393.71,28.14,Italy,2022
2,10,1,397.29,27.69,Italy,2022
2,10,2,398.73,27.5,Italy,2022
2,10,3,400.88,26.77,Italy,2022
2,10,4,411.1,23.1,Italy,2022
2,10,5,404.56,23.03,Italy,2022
2,10,6,388.94,26.38,Italy,2022
2,10,7,361.17,31.72,Italy,2022
2,10,8,341.84,34.78,Italy,2022
2,10,9,330.13,36.61,Italy,2022
2,10,10,332.53,36.09,Italy,2022
2,10,11,333.53,35.92,Italy,2022
2,10,12,327.16,37.67,Italy,2022
2,10,13,335.74,35.34,Italy,2022
2,10,14,352.0,32.14,Italy,2022
2,10,15,363.27,30.17,Italy,2022
2,10,16,372.18,29.25,Italy,2022
2,10,17,365.55,31.15,Italy,2022
2,10,18,360.78,31.56,Italy,2022
2,10,19,374.94,29.23,Italy,2022
2,10,20,395.41,24.86,Italy,2022
2,10,21,403.95,23.87,Italy,2022
2,10,22,403.24,24.18,Italy,2022
2,10,23,394.4,27.87,Italy,2022
2,11,0,391.14,29.72,Italy,2022
2,11,1,384.4,30.34,Italy,2022
2,11,2,386.19,29.25,Italy,2022
2,11,3,386.45,28.85,Italy,2022
2,11,4,398.92,24.78,Italy,2022
2,11,5,403.48,22.14,Italy,2022
2,11,6,383.62,25.94,Italy,2022
2,11,7,357.53,32.43,Italy,2022
2,11,8,342.01,35.74,Italy,2022
2,11,9,335.32,35.5,Italy,2022
2,11,10,327.01,36.82,Italy,2022
2,11,11,340.81,33.47,Italy,2022
2,11,12,332.86,35.12,Italy,2022
2,11,13,335.3,35.03,Italy,2022
2,11,14,350.29,32.03,Italy,2022
2,11,15,362.34,29.37,Italy,2022
2,11,16,370.58,28.69,Italy,2022
2,11,17,365.61,30.97,Italy,2022
2,11,18,365.9,29.85,Italy,2022
2,11,19,383.44,25.86,Italy,2022
2,11,20,403.1,21.9,Italy,2022
2,11,21,413.73,19.61,Italy,2022
2,11,22,422.04,18.07,Italy,2022
2,11,23,408.32,24.24,Italy,2022
2,12,0,403.58,27.31,Italy,2022
2,12,1,403.41,27.52,Italy,2022
2,12,2,383.59,33.6,Italy,2022
2,12,3,383.12,32.88,Italy,2022
2,12,4,385.61,32.63,Italy,2022
2,12,5,389.58,29.61,Italy,2022
2,12,6,381.61,29.82,Italy,2022
2,12,7,341.25,37.1,Italy,2022
2,12,8,324.13,40.21,Italy,2022
2,12,9,323.56,39.87,Italy,2022
2,12,10,314.51,42.34,Italy,2022
2,12,11,314.57,42.32,Italy,2022
2,12,12,302.72,44.12,Italy,2022
2,12,13,305.45,42.72,Italy,2022
2,12,14,315.78,40.88,Italy,2022
2,12,15,358.34,33.11,Italy,2022
2,12,16,373.26,30.19,Italy,2022
2,12,17,353.62,35.35,Italy,2022
2,12,18,351.53,36.02,Italy,2022
2,12,19,370.63,32.11,Italy,2022
2,12,20,376.31,29.56,Italy,2022
2,12,21,400.49,24.86,Italy,2022
2,12,22,413.49,22.36,Italy,2022
2,12,23,379.2,32.39,Italy,2022
2,13,0,378.43,33.53,Italy,2022
2,13,1,384.59,32.83,Italy,2022
2,13,2,386.05,34.31,Italy,2022
2,13,3,393.26,33.38,Italy,2022
2,13,4,394.9,32.17,Italy,2022
2,13,5,385.89,33.37,Italy,2022
2,13,6,366.28,36.03,Italy,2022
2,13,7,327.81,43.29,Italy,2022
2,13,8,303.26,47.31,Italy,2022
2,13,9,279.77,52.28,Italy,2022
2,13,10,265.84,54.78,Italy,2022
2,13,11,270.45,53.73,Italy,2022
2,13,12,264.23,54.15,Italy,2022
2,13,13,274.0,52.18,Italy,2022
2,13,14,296.33,47.14,Italy,2022
2,13,15,344.89,36.65,Italy,2022
2,13,16,367.28,32.85,Italy,2022
2,13,17,343.52,38.01,Italy,2022
2,13,18,333.61,40.02,Italy,2022
2,13,19,342.84,38.36,Italy,2022
2,13,20,361.55,34.78,Italy,2022
2,13,21,369.75,32.39,Italy,2022
2,13,22,375.59,31.68,Italy,2022
2,13,23,373.81,33.65,Italy,2022
2,14,0,369.6,35.64,Italy,2022
2,14,1,365.01,36.12,Italy,2022
2,14,2,363.74,36.02,Italy,2022
2,14,3,368.96,35.42,Italy,2022
2,14,4,378.96,31.39,Italy,2022
2,14,5,378.18,28.14,Italy,2022
2,14,6,359.17,32.85,Italy,2022
2,14,7,335.87,37.5,Italy,2022
2,14,8,327.54,38.13,Italy,2022
2,14,9,328.69,37.73,Italy,2022
2,14,10,326.05,39.39,Italy,2022
2,14,11,331.51,37.4,Italy,2022
2,14,12,332.17,36.23,Italy,2022
2,14,13,336.58,35.86,Italy,2022
2,14,14,341.04,34.84,Italy,2022
2,14,15,349.26,33.82,Italy,2022
2,14,16,352.0,33.46,Italy,2022
2,14,17,350.95,33.37,Italy,2022
2,14,18,352.73,32.66,Italy,2022
2,14,19,366.45,29.43,Italy,2022
2,14,20,373.46,28.25,Italy,2022
2,14,21,395.63,24.17,Italy,2022
2,14,22,398.97,24.57,Italy,2022
2,14,23,379.3,31.9,Italy,2022
2,15,0,384.47,30.97,Italy,2022
2,15,1,367.1,36.3,Italy,2022
2,15,2,366.95,37.32,Italy,2022
2,15,3,364.38,37.45,Italy,2022
2,15,4,361.56,35.46,Italy,2022
2,15,5,358.32,33.35,Italy,2022
2,15,6,357.91,33.2,Italy,2022
2,15,7,336.85,36.8,Italy,2022
2,15,8,318.67,40.3,Italy,2022
2,15,9,310.62,41.74,Italy,2022
2,15,10,310.99,41.96,Italy,2022
2,15,11,312.82,39.92,Italy,2022
2,15,12,308.12,41.09,Italy,2022
2,15,13,315.66,39.54,Italy,2022
2,15,14,324.77,37.14,Italy,2022
2,15,15,328.64,36.93,Italy,2022
2,15,16,330.9,36.72,Italy,2022
2,15,17,334.66,36.29,Italy,2022
2,15,18,328.31,37.33,Italy,2022
2,15,19,329.52,36.5,Italy,2022
2,15,20,339.63,34.54,Italy,2022
2,15,21,350.35,33.83,Italy,2022
2,15,22,353.8,34.22,Italy,2022
2,15,23,344.17,38.59,Italy,2022
2,16,0,350.23,38.38,Italy,2022
2,16,1,354.66,37.86,Italy,2022
2,16,2,358.9,37.53,Italy,2022
2,16,3,359.59,36.81,Italy,2022
2,16,4,371.77,31.99,Italy,2022
2,16,5,369.19,30.77,Italy,2022
2,16,6,360.46,31.15,Italy,2022
2,16,7,343.52,35.0,Italy,2022
2,16,8,325.87,37.84,Italy,2022
2,16,9,326.72,37.11,Italy,2022
2,16,10,328.64,36.95,Italy,2022
2,16,11,336.12,34.56,Italy,2022
2,16,12,321.0,37.81,Italy,2022
2,16,13,319.06,38.04,Italy,2022
2,16,14,330.97,36.18,Italy,2022
2,16,15,339.92,34.18,Italy,2022
2,16,16,339.47,34.09,Italy,2022
2,16,17,335.85,35.43,Italy,2022
2,16,18,339.46,35.29,Italy,2022
2,16,19,350.92,32.37,Italy,2022
2,16,20,365.43,29.52,Italy,2022
2,16,21,372.74,29.32,Italy,2022
2,16,22,374.12,30.02,Italy,2022
2,16,23,358.79,34.71,Italy,2022
2,17,0,358.96,35.84,Italy,2022
2,17,1,356.48,35.98,Italy,2022
2,17,2,355.2,36.15,Italy,2022
2,17,3,347.2,36.47,Italy,2022
2,17,4,363.93,32.65,Italy,2022
2,17,5,369.11,30.34,Italy,2022
2,17,6,346.93,33.44,Italy,2022
2,17,7,323.01,38.94,Italy,2022
2,17,8,309.71,40.7,Italy,2022
2,17,9,297.97,42.72,Italy,2022
2,17,10,287.35,44.26,Italy,2022
2,17,11,277.01,45.3,Italy,2022
2,17,12,271.62,46.02,Italy,2022
2,17,13,281.64,44.37,Italy,2022
2,17,14,300.61,41.42,Italy,2022
2,17,15,324.09,38.13,Italy,2022
2,17,16,339.67,34.92,Italy,2022
2,17,17,327.02,37.78,Italy,2022
2,17,18,324.85,38.74,Italy,2022
2,17,19,333.56,36.0,Italy,2022
2,17,20,347.69,33.57,Italy,2022
2,17,21,348.66,34.78,Italy,2022
2,17,22,348.87,34.09,Italy,2022
2,17,23,338.07,37.47,Italy,2022
2,18,0,340.75,37.56,Italy,2022
2,18,1,344.6,37.77,Italy,2022
2,18,2,343.09,38.65,Italy,2022
2,18,3,347.91,37.86,Italy,2022
2,18,4,350.48,36.09,Italy,2022
2,18,5,357.23,34.12,Italy,2022
2,18,6,349.35,35.79,Italy,2022
2,18,7,330.41,40.72,Italy,2022
2,18,8,320.33,41.67,Italy,2022
2,18,9,315.78,41.2,Italy,2022
2,18,10,312.37,41.52,Italy,2022
2,18,11,314.49,41.64,Italy,2022
2,18,12,310.33,41.94,Italy,2022
2,18,13,325.23,38.44,Italy,2022
2,18,14,337.83,36.62,Italy,2022
2,18,15,347.0,34.5,Italy,2022
2,18,16,351.74,34.43,Italy,2022
2,18,17,343.36,36.32,Italy,2022
2,18,18,339.07,37.72,Italy,2022
2,18,19,358.21,32.72,Italy,2022
2,18,20,358.77,32.78,Italy,2022
2,18,21,355.99,34.81,Italy,2022
2,18,22,348.05,37.88,Italy,2022
2,18,23,326.82,43.45,Italy,2022
2,19,0,325.79,44.37,Italy,2022
2,19,1,333.82,43.61,Italy,2022
2,19,2,337.76,43.47,Italy,2022
2,19,3,331.31,44.47,Italy,2022
2,19,4,335.49,42.97,Italy,2022
2,19,5,326.88,43.25,Italy,2022
2,19,6,311.99,46.86,Italy,2022
2,19,7,288.28,51.0,Italy,2022
2,19,8,279.59,51.73,Italy,2022
2,19,9,279.44,50.8,Italy,2022
2,19,10,276.92,50.23,Italy,2022
2,19,11,273.05,50.43,Italy,2022
2,19,12,288.18,48.96,Italy,2022
2,19,13,303.73,46.39,Italy,2022
2,19,14,320.01,42.68,Italy,2022
2,19,15,330.79,39.78,Italy,2022
2,19,16,337.98,39.11,Italy,2022
2,19,17,337.41,42.77,Italy,2022
2,19,18,334.54,43.11,Italy,2022
2,19,19,351.54,39.07,Italy,2022
2,19,20,358.25,34.5,Italy,2022
2,19,21,364.21,34.06,Italy,2022
2,19,22,363.0,35.18,Italy,2022
2,19,23,352.86,40.23,Italy,2022
2,20,0,351.22,42.05,Italy,2022
2,20,1,340.47,43.43,Italy,2022
2,20,2,340.9,44.06,Italy,2022
2,20,3,342.06,44.23,Italy,2022
2,20,4,335.6,44.25,Italy,2022
2,20,5,334.56,44.35,Italy,2022
2,20,6,320.87,46.85,Italy,2022
2,20,7,301.53,49.6,Italy,2022
2,20,8,287.32,51.35,Italy,2022
2,20,9,282.95,52.23,Italy,2022
2,20,10,269.11,55.24,Italy,2022
2,20,11,253.49,58.49,Italy,2022
2,20,12,233.98,60.4,Italy,2022
2,20,13,232.15,60.41,Italy,2022
2,20,14,270.36,53.59,Italy,2022
2,20,15,314.48,45.49,Italy,2022
2,20,16,329.5,42.66,Italy,2022
2,20,17,324.65,46.18,Italy,2022
2,20,18,316.21,47.5,Italy,2022
2,20,19,327.97,45.61,Italy,2022
2,20,20,336.27,42.9,Italy,2022
2,20,21,341.27,39.68,Italy,2022
2,20,22,340.31,40.61,Italy,2022
2,20,23,334.67,43.33,Italy,2022
2,21,0,318.9,46.97,Italy,2022
2,21,1,298.72,49.02,Italy,2022
2,21,2,292.18,49.06,Italy,2022
2,21,3,291.6,49.45,Italy,2022
2,21,4,304.21,46.56,Italy,2022
2,21,5,325.36,41.38,Italy,2022
2,21,6,322.19,42.23,Italy,2022
2,21,7,302.14,45.98,Italy,2022
2,21,8,281.29,48.54,Italy,2022
2,21,9,271.21,49.08,Italy,2022
2,21,10,264.66,49.6,Italy,2022
2,21,11,261.68,49.32,Italy,2022
2,21,12,265.33,48.99,Italy,2022
2,21,13,277.38,47.09,Italy,2022
2,21,14,293.02,45.15,Italy,2022
2,21,15,316.91,40.9,Italy,2022
2,21,16,321.7,38.89,Italy,2022
2,21,17,317.66,39.73,Italy,2022
2,21,18,324.5,38.67,Italy,2022
2,21,19,330.13,37.55,Italy,2022
2,21,20,338.48,36.72,Italy,2022
2,21,21,353.76,35.06,Italy,2022
2,21,22,370.42,32.42,Italy,2022
2,21,23,356.71,37.74,Italy,2022
2,22,0,348.36,40.64,Italy,2022
2,22,1,326.67,44.08,Italy,2022
2,22,2,303.54,46.85,Italy,2022
2,22,3,279.14,51.45,Italy,2022
2,22,4,298.94,46.16,Italy,2022
2,22,5,317.01,43.55,Italy,2022
2,22,6,318.96,41.96,Italy,2022
2,22,7,294.62,47.19,Italy,2022
2,22,8,281.63,49.04,Italy,2022
2,22,9,267.84,50.1,Italy,2022
2,22,10,251.12,53.29,Italy,2022
2,22,11,250.41,53.29,Italy,2022
2,22,12,237.46,55.87,Italy,2022
2,22,13,242.03,54.7,Italy,2022
2,22,14,260.11,50.72,Italy,2022
2,22,15,283.4,47.27,Italy,2022
2,22,16,309.77,44.58,Italy,2022
2,22,17,308.98,45.04,Italy,2022
2,22,18,307.65,44.92,Italy,2022
2,22,19,311.76,43.32,Italy,2022
2,22,20,314.9,41.52,Italy,2022
2,22,21,319.2,41.68,Italy,2022
2,22,22,337.69,38.07,Italy,2022
2,22,23,318.47,43.44,Italy,2022
2,23,0,326.29,42.89,Italy,2022
2,23,1,324.97,43.09,Italy,2022
2,23,2,319.38,43.87,Italy,2022
2,23,3,317.01,44.67,Italy,2022
2,23,4,338.69,40.29,Italy,2022
2,23,5,332.08,40.07,Italy,2022
2,23,6,317.84,44.23,Italy,2022
2,23,7,284.26,49.51,Italy,2022
2,23,8,265.06,52.76,Italy,2022
2,23,9,246.35,54.81,Italy,2022
2,23,10,241.07,54.61,Italy,2022
2,23,11,248.42,52.73,Italy,2022
2,23,12,245.76,54.05,Italy,2022
2,23,13,252.83,53.11,Italy,2022
2,23,14,267.19,50.45,Italy,2022
2,23,15,291.82,45.95,Italy,2022
2,23,16,327.87,42.37,Italy,2022
2,23,17,319.62,43.88,Italy,2022
2,23,18,320.87,43.7,Italy,2022
2,23,19,340.44,40.25,Italy,2022
2,23,20,354.15,37.55,Italy,2022
2,23,21,359.39,36.18,Italy,2022
2,23,22,374.47,33.15,Italy,2022
2,23,23,364.4,37.23,Italy,2022
2,24,0,369.47,37.07,Italy,2022
2,24,1,374.55,36.39,Italy,2022
2,24,2,376.43,36.01,Italy,2022
2,24,3,373.3,36.49,Italy,2022
2,24,4,368.85,35.88,Italy,2022
2,24,5,366.37,33.87,Italy,2022
2,24,6,354.06,36.58,Italy,2022
2,24,7,325.45,41.81,Italy,2022
2,24,8,314.46,42.77,Italy,2022
2,24,9,302.37,44.33,Italy,2022
2,24,10,304.66,43.45,Italy,2022
2,24,11,309.69,41.59,Italy,2022
2,24,12,311.16,41.52,Italy,2022
2,24,13,322.31,39.16,Italy,2022
2,24,14,338.67,36.85,Italy,2022
2,24,15,349.41,35.24,Italy,2022
2,24,16,370.15,32.33,Italy,2022
2,24,17,367.95,35.26,Italy,2022
2,24,18,362.14,36.35,Italy,2022
2,24,19,370.1,32.78,Italy,2022
2,24,20,375.49,31.48,Italy,2022
2,24,21,377.39,30.43,Italy,2022
2,24,22,377.26,31.61,Italy,2022
2,24,23,365.17,36.24,Italy,2022
2,25,0,369.04,36.84,Italy,2022
2,25,1,372.18,36.91,Italy,2022
2,25,2,375.36,36.48,Italy,2022
2,25,3,381.2,35.5,Italy,2022
2,25,4,374.01,35.51,Italy,2022
2,25,5,354.38,37.26,Italy,2022
2,25,6,336.33,40.14,Italy,2022
2,25,7,311.1,45.31,Italy,2022
2,25,8,297.58,46.65,Italy,2022
2,25,9,297.95,47.15,Italy,2022
